address,size,proposed_name,namespace,symbol_source_type,confidence,source_status,verification_evidence,caller_count,callee_count,overlay,notes
0x8003c850,12,PADENTRY_OBJ_308,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8003c85c,12,PADENTRY_OBJ_314,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8003c868,12,PADENTRY_OBJ_320,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8003c878,20,PADENTRY_OBJ_330,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,6,0,main,
0x8003c88c,148,PadInfoComb,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8003c920,20,PADENTRY_OBJ_3D8,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003c934,56,PadSetActAlign,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x8003c96c,72,PadSetMainMode,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8003c9b4,72,PadSetAct,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x8003ca08,152,PadEnableCom,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8003caa0,88,PADMAIN_OBJ_98,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x8003caf8,40,PADMAIN_OBJ_F0,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003cb20,44,_padSetVsyncParam,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003cb4c,104,PADMAIN_OBJ_144,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x8003cbb4,384,PADMAIN_OBJ_1AC,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,3,main,
0x8003cd34,16,PADMAIN_OBJ_32C,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003cd44,20,_padChkVsync,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003cd58,204,_padStartCom,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,5,main,
0x8003ce24,68,_padStopCom,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,4,main,
0x8003ce68,524,_padInitSioMode,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,2,5,main,
0x8003d074,124,PADMAIN_OBJ_66C,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,5,main,
0x8003d0f0,100,PADMAIN_OBJ_6E8,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,4,main,
0x8003d188,20,PADMAIN_OBJ_780,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003d19c,224,PADMAIN_OBJ_794,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,3,main,
0x8003d27c,16,PADMAIN_OBJ_874,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003d28c,500,_padSioRW,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,2,main,
0x8003d480,28,PADMAIN_OBJ_A78,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003d49c,188,_padSioRW2,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,4,2,main,
0x8003d558,136,PADMAIN_OBJ_B50,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x8003d5e0,280,PADMAIN_OBJ_BD8,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,3,main,
0x8003d6f8,28,PADMAIN_OBJ_CF0,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003d714,144,_padClrIntSio0,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,6,1,main,
0x8003d7a4,40,_padWaitRXready,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,4,0,main,
0x8003d7d8,12,_padSetAct,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003d7e4,16,_padSetCmd,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x8003d7f4,116,_padSendAtLoadInfo,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,4,main,
0x8003d868,16,PADCMD_OBJ_90,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003d878,192,_padRecvAtLoadInfo,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,2,main,
0x8003d938,76,PADCMD_OBJ_160,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x8003d9d0,8,PADCMD_OBJ_1F8,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x8003dad4,4,PADCMD_OBJ_2FC,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003dad8,16,PADCMD_OBJ_300,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003dae8,56,_padGetActSize,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x8003db20,192,_padLoadActInfo,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8003dbe0,20,PADCMD_OBJ_408,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003dbf4,152,PADCMD_OBJ_41C,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,5,main,
0x8003dc8c,16,PADCMD_OBJ_4B4,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003dc9c,180,PADCMD_OBJ_4C4,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8003dd50,8,PADCMD_OBJ_578,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x8003de34,172,PADCMD_OBJ_65C,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8003df5c,24,PADCMD_OBJ_784,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8003df80,264,PADCMD_OBJ_7A8,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x8003e088,4,PADCMD_OBJ_8B0,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003e08c,8,PADCMD_OBJ_8B4,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,2,0,main,
0x8003e094,104,_padSetActAlign,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003e0fc,28,PADCMD_OBJ_924,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x8003e118,148,PADCMD_OBJ_940,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8003e1ac,52,PADCMD_OBJ_9D4,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003e1e0,152,_padSetMainMode,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003e278,76,PADCMD_OBJ_AA0,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8003e2c4,8,PADCMD_OBJ_AEC,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003e2cc,76,PADCMD_OBJ_AF4,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,2,main,
0x8003e318,4,PADCMD_OBJ_B40,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003e31c,16,PADCMD_OBJ_B44,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003e32c,32,_padCmdParaMode,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003e34c,20,PADCMD_OBJ_B74,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003e360,32,PADCMD_OBJ_B88,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,2,0,main,
0x8003e380,32,PADCMD_OBJ_BA8,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003e3a0,32,PADCMD_OBJ_BC8,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,2,0,main,
0x8003e3c0,20,PADCMD_OBJ_BE8,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003e420,192,PADIF_OBJ_48,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x8003e4e0,24,PADIF_OBJ_108,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x8003e4f8,172,PADIF_OBJ_120,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
